公共設施種類,行政區,段號,段名,地號,土地面積/平方公尺,公共設施名稱
公園綠地,內湖區,454,文德段二小段,102-4,44,內湖67號公園
公園綠地,內湖區,454,文德段二小段,104,35,內湖67號公園
公園綠地,內湖區,454,文德段二小段,169-1,33,內湖67號公園
公園綠地,內湖區,454,文德段二小段,584-8,32,內湖15號公園
公園綠地,內湖區,454,文德段二小段,224-9,29,內湖17號公園
公園綠地,內湖區,454,文德段二小段,182,29,內湖67號公園
公園綠地,內湖區,454,文德段二小段,345-12,28,內湖16號公園
公園綠地,內湖區,454,文德段二小段,615-7,24,內湖15號公園
公園綠地,內湖區,454,文德段二小段,102-3,24,內湖67號公園
公園綠地,內湖區,454,文德段二小段,345-9,23,內湖16號公園
公園綠地,內湖區,454,文德段二小段,Jan-72,24,內湖90號公園
公園綠地,內湖區,454,文德段二小段,223,20,內湖17號公園
公園綠地,內湖區,454,文德段二小段,585-25,21,內湖16號公園
公園綠地,內湖區,454,文德段二小段,124,20,內湖90號公園
公園綠地,內湖區,454,文德段二小段,346-2,17,內湖16號公園
公園綠地,內湖區,454,文德段二小段,45,17,內湖90號公園
公園綠地,內湖區,454,文德段二小段,161-7,14,內湖17號公園
公園綠地,內湖區,454,文德段二小段,317-1,11,內湖16號公園
公園綠地,內湖區,454,文德段二小段,Feb-85,10,內湖90號公園
公園綠地,內湖區,454,文德段二小段,173-6,9,內湖67號公園
公園綠地,內湖區,454,文德段二小段,138-10,9,內湖90號公園
公園綠地,內湖區,454,文德段二小段,Jul-84,7,內湖90號公園
公園綠地,內湖區,454,文德段二小段,173-5,6,內湖67號公園
公園綠地,內湖區,454,文德段二小段,May-72,6,內湖90號公園
公園綠地,內湖區,454,文德段二小段,330-1,6,內湖16號公園
公園綠地,內湖區,454,文德段二小段,133,5,內湖90號公園
公園綠地,內湖區,454,文德段二小段,305,4,內湖67號公園
公園綠地,內湖區,454,文德段二小段,169-2,3,內湖67號公園
公園綠地,內湖區,454,文德段二小段,Jun-70,2,內湖67號公園
公園綠地,內湖區,454,文德段二小段,Mar-91,3,內湖17號公園
公園綠地,內湖區,454,文德段二小段,199-1,3,內湖17號公園
公園綠地,內湖區,454,文德段二小段,108-4,2,內湖67號公園
公園綠地,內湖區,454,文德段二小段,215-3,2,內湖17號公園
公園綠地,內湖區,454,文德段二小段,Aug-84,1,內湖90號公園
公園綠地,內湖區,454,文德段二小段,215-4,1,內湖17號公園
公園綠地,內湖區,454,文德段二小段,107-10,0.37,內湖67號公園
公園綠地,內湖區,454,文德段二小段,346-1,1,內湖16號公園
公園綠地,內湖區,454,文德段二小段,Mar-75,0.29,內湖90號公園
公園綠地,內湖區,454,文德段二小段,214-4,0.29,內湖17號公園
公園綠地,內湖區,454,文德段二小段,171-9,655,內湖67號公園
公園綠地,內湖區,454,文德段二小段,171-8,655,內湖67號公園
公園綠地,內湖區,454,文德段二小段,170-10,655,內湖67號公園
公園綠地,內湖區,454,文德段二小段,613-2,530,內湖15號公園
公園綠地,內湖區,454,文德段二小段,192,508,內湖67號公園
公園綠地,內湖區,454,文德段二小段,585-23,487,內湖15號公園
公園綠地,內湖區,454,文德段二小段,187,14805,內湖67號公園
公園綠地,內湖區,454,文德段二小段,304-3,8549,內湖67號公園
公園綠地,內湖區,454,文德段二小段,76,6705,內湖18號公園
公園綠地,內湖區,454,文德段二小段,108-1,4521,內湖67號公園
公園綠地,內湖區,454,文德段二小段,73,4448,內湖90號公園
公園綠地,內湖區,454,文德段二小段,585-26,4413,內湖16號公園
公園綠地,內湖區,454,文德段二小段,278,4363,內湖67號公園
公園綠地,內湖區,454,文德段二小段,277,4390,內湖67號公園
公園綠地,內湖區,454,文德段二小段,Feb-70,3930,內湖67號公園
公園綠地,內湖區,454,文德段二小段,171-10,3375,內湖67號公園
公園綠地,內湖區,454,文德段二小段,288-1,2824,內湖67號公園
公園綠地,內湖區,454,文德段二小段,106-7,2682,內湖67號公園
公園綠地,內湖區,454,文德段二小段,Mar-98,2505,內湖90號公園
公園綠地,內湖區,454,文德段二小段,288-3,2121,內湖67號公園
公園綠地,內湖區,454,文德段二小段,346,2122,內湖16號公園
公園綠地,內湖區,454,文德段二小段,289,2115,內湖67號公園
公園綠地,內湖區,454,文德段二小段,101-7,2059,內湖67號公園
公園綠地,內湖區,454,文德段二小段,106-4,1873,內湖67號公園
公園綠地,內湖區,454,文德段二小段,188,1834,內湖67號公園
公園綠地,內湖區,454,文德段二小段,586-18,1800,內湖16號公園
公園綠地,內湖區,454,文德段二小段,224-5,1646,內湖17號公園
公園綠地,內湖區,454,文德段二小段,558-6,1495,內湖15號公園
公園綠地,內湖區,454,文德段二小段,170-2,1310,內湖67號公園
公園綠地,內湖區,454,文德段二小段,108-3,1264,內湖67號公園
公園綠地,內湖區,454,文德段二小段,103,319,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Apr-58,13,內湖67號公園
公園綠地,內湖區,455,文德段三小段,365-1,16,內湖67號公園
公園綠地,內湖區,455,文德段三小段,115,41,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Feb-64,12,內湖67號公園
公園綠地,內湖區,455,文德段三小段,322-3,27,內湖67號公園
公園綠地,內湖區,455,文德段三小段,437,8,內湖67號公園
公園綠地,內湖區,455,文德段三小段,485-2,29,內湖67號公園
公園綠地,內湖區,455,文德段三小段,359,12,內湖67號公園
公園綠地,內湖區,455,文德段三小段,65,30,內湖67號公園
公園綠地,內湖區,455,文德段三小段,294-2,12,內湖67號公園
公園綠地,內湖區,455,文德段三小段,110,32,內湖67號公園
公園綠地,內湖區,455,文德段三小段,86,76,內湖67號公園
公園綠地,內湖區,455,文德段三小段,439-1,34,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Apr-59,74,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-88,406,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-54,70,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-4,422,內湖67號公園
公園綠地,內湖區,455,文德段三小段,330,72,內湖67號公園
公園綠地,內湖區,455,文德段三小段,101-3,7497,內湖67號公園
公園綠地,內湖區,455,文德段三小段,434,101,內湖67號公園
公園綠地,內湖區,455,文德段三小段,129-3,99,內湖67號公園
公園綠地,內湖區,455,文德段三小段,435-1,117,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-6,120,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-14,118,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Feb-45,120,內湖67號公園
公園綠地,內湖區,455,文德段三小段,64,123,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-97,125.95,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316-4,129,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Feb-58,134,內湖67號公園
公園綠地,內湖區,455,文德段三小段,288-4,138,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316-6,144,內湖67號公園
公園綠地,內湖區,455,文德段三小段,60,144.47,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-1,142,內湖67號公園
公園綠地,內湖區,455,文德段三小段,148,146,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-2,152,內湖67號公園
公園綠地,內湖區,455,文德段三小段,142,151,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Feb-96,156.79,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-5,160,內湖67號公園
公園綠地,內湖區,455,文德段三小段,102-1,166,內湖67號公園
公園綠地,內湖區,455,文德段三小段,322-4,173,內湖67號公園
公園綠地,內湖區,455,文德段三小段,361,183,內湖67號公園
公園綠地,內湖區,455,文德段三小段,141-4,181,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-51,226,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-60,231,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-1,443,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-12,455,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316-7,465,內湖67號公園
公園綠地,內湖區,455,文德段三小段,482-1,470,內湖67號公園
公園綠地,內湖區,455,文德段三小段,363-1,481,內湖67號公園
公園綠地,內湖區,455,文德段三小段,363,194,內湖67號公園
公園綠地,內湖區,455,文德段三小段,140-3,192,內湖67號公園
公園綠地,內湖區,455,文德段三小段,438-8,200,內湖67號公園
公園綠地,內湖區,455,文德段三小段,106,205,內湖67號公園
公園綠地,內湖區,455,文德段三小段,364,199,內湖67號公園
公園綠地,內湖區,455,文德段三小段,437-1,208,內湖67號公園
公園綠地,內湖區,455,文德段三小段,338-2,209,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316-8,211,內湖67號公園
公園綠地,內湖區,455,文德段三小段,107,214,內湖67號公園
公園綠地,內湖區,455,文德段三小段,116-1,76,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Apr-96,79.89,內湖67號公園
公園綠地,內湖區,455,文德段三小段,324,1495,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-4,1473,內湖67號公園
公園綠地,內湖區,455,文德段三小段,480-4,1473,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-64,518,內湖67號公園
公園綠地,內湖區,455,文德段三小段,322-1,526,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-7,544,內湖67號公園
公園綠地,內湖區,455,文德段三小段,354-1,550,內湖67號公園
公園綠地,內湖區,455,文德段三小段,108,557,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-52,554,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-6,571,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-3,603,內湖67號公園
公園綠地,內湖區,455,文德段三小段,97,610.72,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316,620,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-11,623.41,內湖67號公園
公園綠地,內湖區,455,文德段三小段,360,638,內湖67號公園
公園綠地,內湖區,455,文德段三小段,305-5,703,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-8,715,內湖67號公園
公園綠地,內湖區,455,文德段三小段,317-5,736,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-7,769,內湖67號公園
公園綠地,內湖區,455,文德段三小段,323-1,857,內湖67號公園
公園綠地,內湖區,455,文德段三小段,317-4,978,內湖67號公園
公園綠地,內湖區,455,文德段三小段,352,1005,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-94,1019,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432,1105,內湖67號公園
公園綠地,內湖區,455,文德段三小段,103,1188,內湖67號公園
公園綠地,內湖區,455,文德段三小段,115-3,1219,內湖67號公園
公園綠地,內湖區,455,文德段三小段,144-5,1252,內湖67號公園
公園綠地,內湖區,455,文德段三小段,293-1,1291,內湖67號公園
公園綠地,內湖區,455,文德段三小段,482,1278,內湖67號公園
公園綠地,內湖區,455,文德段三小段,362-2,1324,內湖67號公園
公園綠地,內湖區,455,文德段三小段,290,1331,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Jan-62,1367,內湖67號公園
公園綠地,內湖區,455,文德段三小段,85,234,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Mar-94,234,內湖67號公園
公園綠地,內湖區,455,文德段三小段,142-2,238,內湖67號公園
公園綠地,內湖區,455,文德段三小段,98,239,內湖67號公園
公園綠地,內湖區,455,文德段三小段,313-1,253,內湖67號公園
公園綠地,內湖區,455,文德段三小段,316-5,273,內湖67號公園
公園綠地,內湖區,455,文德段三小段,286-5,282,內湖67號公園
公園綠地,內湖區,455,文德段三小段,114,281,內湖67號公園
公園綠地,內湖區,455,文德段三小段,May-96,290.57,內湖67號公園
公園綠地,內湖區,455,文德段三小段,321-3,292,內湖67號公園
公園綠地,內湖區,455,文德段三小段,Feb-44,302,內湖67號公園
公園綠地,內湖區,455,文德段三小段,314,308,內湖67號公園
公園綠地,內湖區,455,文德段三小段,432-15,336,內湖67號公園
公園綠地,內湖區,455,文德段三小段,439,341,內湖67號公園
公園綠地,內湖區,455,文德段三小段,109,385,內湖67號公園
公園綠地,內湖區,455,文德段三小段,430-1,386,內湖67號公園
公園綠地,內湖區,455,文德段三小段,326,394,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-4,2789,內湖67號公園
公園綠地,內湖區,455,文德段三小段,317-6,3053,內湖67號公園
公園綠地,內湖區,455,文德段三小段,107-1,3271,內湖67號公園
公園綠地,內湖區,455,文德段三小段,105,3285,內湖67號公園
公園綠地,內湖區,455,文德段三小段,320,3470,內湖67號公園
公園綠地,內湖區,455,文德段三小段,62,3524,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-9,3704,內湖67號公園
公園綠地,內湖區,455,文德段三小段,322-5,4009,內湖67號公園
公園綠地,內湖區,455,文德段三小段,315-2,4094,內湖67號公園
公園綠地,內湖區,455,文德段三小段,433-5,4105,內湖67號公園
公園綠地,內湖區,455,文德段三小段,480-3,4147,內湖67號公園
公園綠地,內湖區,455,文德段三小段,323,4934,內湖67號公園
